-3.3637653138639064E16,-3.1032389E7
-8.5598957703464608E16,-3.1032389E7
-2.0098677128947124E16,-3.1032389E7
-2.0098677127387552E16,-3.1032389E7
-2.6812226639937375E15,-3.1032389E7
-2.6494572236348735E15,-3.1032389E7
-2.6494572235173225E15,-3.1032389E7
-4.693240363511411E15,-3.1032389E7
-1.9762408832097278E15,-3.1032389E7
-6.116175771603626E7,-3.1032389E7
-3.95062375075653E22,-3.1032389E7
-1.4598395197508938E15,-3.1032389E7
-6.682971651618705E10,-3.1032389E7
-6.6830223474163704E10,-3.1032389E7
-6.683065603640964E10,-3.1032389E7
-6.6834572398560974E10,-3.1032389E7
-6.6831657144779854E10,-3.1032389E7
-6.683161340579253E10,-3.1032389E7
-1.495480966189161E11,-3.1032389E7
-2.943299081331906E11,-3.1032389E7
-2.9432959308427747E11,-3.1032389E7
-1.496483984279357E11,-3.1032389E7
-1.4954760946706152E11,-3.1032389E7
-8.278041066382239E10,-3.1032389E7
-6.4582083742728636E7,-3.1032389E7
-6.4578981374496214E7,-3.1032389E7
-6.4580597630746216E7,-3.1032389E7
-2.992866545704011E11,-3.1032389E7
-6.817081746590841E7,-3.1032389E7
-6.847637030817622E7,-3.1032389E7
-6.886277930280405E7,-3.1032389E7
-7.082490358280405E7,-3.1032389E7
-5.522477963903035E22,-3.1032389E7
-5.522478015633688E22,-3.1032389E7
-5.522477995380563E22,-3.1032389E7
-5.522477995339393E22,-3.1032389E7
-5.522478154946737E22,-3.1032389E7
-5.52248024795198E22,-3.1032389E7
-2.2840581275400904E16,-3.1032389E7
-2.2840581277226256E16,-3.1032389E7
-4.876568029982076E10,-3.1032389E7
-6.751128762612331E7,-3.1032389E7
-7.739226159142821E12,-3.1032389E7
-7.739248836152541E12,-3.1032389E7
-7.747678744361852E12,-3.1032389E7
-7.747678744361852E12,-3.1032389E7
-7.747652828604151E12,-3.1032389E7
-7.143391451373845E11,-3.1032389E7
-1.0670402166190277E12,-3.1032389E7
-7.143377570746011E11,-3.1032389E7
-7.143387415185691E11,-3.1032389E7
-7.059081267140887E11,-3.1032389E7
-7.0590803676371E11,-3.1032389E7
-7.059068288008774E11,-3.1032389E7
-7.059069747601742E11,-3.1032389E7
-6.439539298518266E7,-3.1032389E7
-9.5118766895695088E16,-3.1032389E7
-9.5118766896113216E16,-3.1032389E7
-9.511876689660744E16,-3.1032389E7
-9.5118766896716096E16,-3.1032389E7
-9.5118766911750288E16,-3.1032389E7
-2.122222428150215E8,-3.1032389E7
-2.2279768517290315E8,-3.1032389E7
-8.538831732022771E7,-3.1032389E7
-8.664703517543703E7,-3.1032389E7
-6.289006883979567E8,-3.1032389E7
-7.984078163546121E7,-3.1032389E7
-1.3620177858756683E11,-3.1032389E7
-1.361539326138865E11,-3.1032389E7
-1.361515323107143E11,-3.1032389E7
-1.9587027125276102E11,-3.1032389E7
-5.980086219745765E10,-3.1032389E7
-7.982487988623421E7,-3.1032389E7
-7.966203428056817E7,-3.1032389E7
-1.1526524930666267E11,-3.1032389E7
-1.1526160923882967E11,-3.1032389E7
