-10117.840582484469,-79.0
-8480.090086368637,-79.0
-6807.267047227856,-79.0
-4395.002129743231,-79.0
-1492.0875663053052,-79.0
-1727.1075774164162,-79.0
-3457.9499161260937,-79.0
-2.1667482614693224E8,-79.0
-1242.9469322077236,-79.0
-753.4269322077238,-79.0
-847.9830594797327,-79.0
-2712.053072242495,-79.0
-1613.4482535290451,-79.0
-1612.7683694585787,-76.0
-1166.5123723911302,-76.0
-1166.5138155677091,-76.0
-1166.4944974816215,-76.0
-3682.5813980664166,-76.0
-3682.5813980664166,-76.0
-3267.0463803419825,-76.0
-6450.168226018955,-76.0
-8716.549529851782,-76.0
-11233.332918389562,-76.0
-10572.369391325952,-76.0
-7881.734142408038,-76.0
-7897.782219331116,-76.0
-7589.047219331115,-76.0
-8161.596781340353,-76.0
-8161.476781340353,-76.0
-6969.300736715606,-76.0
-6966.546781340353,-76.0
-4184.943331047955,-76.0
-4178.258331047956,-52.0
-4514.478331047955,-52.0
-15524.168331047955,-52.0
-15524.168331047955,-52.0
-15524.168331047955,-52.0
-11616.903331047955,-21.0
-11616.897863515487,-21.0
-816193.4213138078,-21.0
-813071.3678635155,-21.0
-23409.43786351549,-21.0
-19401.43643943186,-21.0
-19410.406424956276,-21.0
-10454.504875248671,-21.0
-11435.8583596059,-21.0
-11435.878754888334,-21.0
-3643.6592946749024,-21.0
-2661.6587766463194,-21.0
-2656.5077979229154,-21.0
-2656.5077979229154,-21.0
-2654.435692247929,-21.0
-2654.435692247929,-21.0
-1665.6233558942265,-21.0
-1664.5318652284996,-21.0
-1664.5318652284996,-21.0
-1662.3402281988956,-21.0
-3078.9867779064975,-21.0
-236788.1267779065,-21.0
-678.3765298612914,-21.0
-678.3765298612914,-21.0
-1689.487452033381,-21.0
-678.5597907212516,-21.0
-678.5597907212516,-21.0
-678.5436759671533,-21.0
-679.5612836594609,-21.0
-679.5612836594609,-21.0
-681.1078333670633,-21.0
-689.7628263465906,-21.0
-691.9728254402977,-21.0
-707.575487628555,-21.0
-1333.7527829267046,-21.0
-2164.3528039881226,-21.0
-2.67139343571575E7,-21.0
-2.6713929887157496E7,-21.0
-2.6713929887157496E7,-21.0
-2.6713927938680373E7,-21.0
-664.1597951237559,-21.0
-1299.585988284843,-21.0
-1299.585988284843,-21.0
-1985.6709882848431,-21.0
-656.2202167889654,-21.0
-656.2202167889654,-21.0
-649.6753002591352,-21.0
-2719.5003002591347,-21.0
-2717.320834286675,-21.0
-593151.4261792356,-21.0
-645826.6916566744,-21.0
-328578.90665667434,-21.0
-1869.7782531330836,-21.0
-124214.4187156127,-21.0
-652.3187681465607,-21.0
-648.0037437997787,-21.0
-648.0875132143547,-21.0
-651.3627718600972,-21.0
-651.3627718600972,-21.0
-650.8839271999029,-21.0
-653.8005897993305,-21.0
-653.8005897993305,-21.0
-653.1005897993306,-21.0
-650.9237437997788,-21.0
-654.4738562565261,-21.0
-650.9288562565262,-21.0
-325759.8705721554,-21.0
-580433.8139228048,-21.0
-574096.8089496384,-21.0
-268243.30611930595,-21.0
-646.7504273817254,-21.0
-1052.8904273817254,-21.0
-1056.1899496787298,-21.0
-326300.84994160297,-21.0
-57617.44480174284,-21.0
-420396.5848017428,-21.0
-866294.5298017429,-21.0
-488867.5349072984,-21.0
-859844.7948017429,-21.0
-859838.4698017429,-21.0
-7095.190448235272,-21.0
-7085.220448235272,-21.0
-7086.980448235272,-21.0
-7084.575448235272,-21.0
-625.4804482352719,-21.0
-625.4804482352719,-21.0
-625.4804482352719,-21.0
-625.4780644797818,-21.0
-629.5380608512888,-21.0
-623.1930608512888,-21.0
-619.6743766407626,-21.0
-619.6743839432307,-21.0
-619.6743839432307,-21.0
-621.083706750809,-21.0
-619.8055343921544,-21.0
-1161.1055343921546,-21.0
-615.9955343921545,-21.0
-615.991953635758,-21.0
-617.7263784931489,-21.0
-623.8147623996094,-21.0
-613.2982834449322,-21.0
-1544.978283444932,-21.0
-1663.8518427750757,-21.0
-733.0315673589425,-21.0
-616.627557372524,-21.0
-958.7857263866085,-21.0
-616.7247987518344,-21.0
-622.5289736864999,-21.0
-622.5289736864999,-21.0
-620.8271427005844,-21.0
-617.554426104654,-21.0
-617.473618244392,-21.0
-617.473618244392,-21.0
-956.893618244392,-21.0
-619.5486182443921,-21.0
-619.5486182443921,-21.0
-619.5486182443921,-21.0
-619.5486182443921,-21.0
-620.4493729613731,-21.0
-620.4493729613731,-21.0
-620.4493729613731,-21.0
-609.3607611260635,-21.0
-609.3607611287563,-21.0
-609.3607611260635,-21.0
-609.3607611260635,-21.0
-2242.8707611260634,-21.0
-2245.8557611260635,-21.0
-2271.1578776904807,-21.0
-2269.1527436422234,-21.0
-2265.3977323727795,-21.0
-2265.3920225346724,-21.0
-631.8820225346722,-21.0
-631.8721565829296,-21.0
-2426.3271565829295,-21.0
-2426.3271565829295,-21.0
-2457.4471565829294,-21.0
-2456.7943501886134,-21.0
-606.9319078640883,-21.0
-606.8081020365503,-21.0
-610.722037397767,-21.0
-610.722037397767,-21.0
-608.9666693422115,-21.0
-4801.36970728048,-21.0
-6498.038798189571,-21.0
-2300.3087981895706,-21.0
-1734.9792527350253,-21.0
-595.6847072804799,-21.0
-11408.99151818926,-21.0
-11410.782226256704,-21.0
-11401.947226256705,-21.0
-588.644216120749,-21.0
-588.644216120749,-21.0
-2618.223002400639,-21.0
-6585.498002400638,-21.0
-5108.4665900847085,-21.0
-3665.7530654945444,-21.0
-1399.2929168320697,-21.0
-684.7493051635731,-21.0
-1624.3944485430957,-21.0
-1628.495158381203,-21.0
-741.3021512603408,-21.0
-591.1271512603407,-21.0
-591.5598164824427,-21.0
-591.3807053713315,-21.0
-581.2707053713315,-21.0
-581.268646253095,-21.0
-581.2727646936763,-21.0
-585.0654021205769,-21.0
-584.6366115068585,-21.0
-584.9152315321477,-21.0
-584.53019936486,-21.0
-582.9121192100337,-21.0
-580.6271192100336,-21.0
-581.4287290585185,-21.0
-582.0079961979984,-21.0
-578.6067646049595,-21.0
-578.9456977669133,-21.0
-2964.0940189950798,-21.0
-2964.0940189950798,-21.0
-2965.8896417201945,-21.0
-2969.3886734103353,-21.0
-4757.24571592677,-21.0
-4764.385712612419,-21.0
-4816.025183200655,-21.0
-4838.280162453767,-21.0
-4864.5890895520815,-21.0
-4753.8366663374,-21.0
-567.9516663374002,-21.0
-553.6782745092594,-21.0
-556.1290175622569,-21.0
-1286.387662952918,-21.0
-1292.2810776696956,-21.0
-2014.3784703101808,-21.0
-566.4862200116339,-21.0
-3420.4006722156246,-21.0
-3417.586393246247,-21.0
-3414.047976233296,-21.0
-560.2012836680443,-21.0
-560.1899750742944,-21.0
-558.3174449538125,-21.0
-555.3744410012432,-21.0
-560.3394410012432,-11.0
-560.3443281349429,-11.0
-556.4121662424993,-11.0
-554.6433512170037,-11.0
-556.7333512170037,-11.0
-558.9286654539845,-11.0
-564.7655425687852,-11.0
