-222.00714285714287,-39.99999999999992
-208.58214285714286,-25.0
-209.08214285714286,-25.0
-208.08214285714286,-25.0
-217.08214285714283,-25.0
-287.0821428571428,-25.0
-296.0398148148148,-25.0
-356.68981481481484,-25.0
-377.68981481481484,-25.0
-339.93425925925925,-25.0
-359.93425925925925,-25.0
-358.4898148148148,-25.0
-326.7898148148148,-25.0
-316.5898148148148,-25.0
-316.4648148148148,-25.0
-316.4648148148148,-25.0
-308.4648148148148,-25.0
-322.4648148148148,-25.0
-284.4648148148148,-25.0
-283.4648148148148,-25.0
-282.4648148148148,-25.0
-279.4648148148148,-25.0
-290.4648148148148,-25.0
-286.4648148148148,-25.0
-286.4648148148148,-25.0
-289.58148148148143,-25.0
-288.9148148148148,-25.0
-241.91481481481478,0.0
